wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: fredella-pang (fredella-pang-university-of-calgary-in-alberta) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: WARNING Ignoring project 'continual_CIFAR10_RESNET18' when running a sweep.
wandb: setting up run 9oqhpd7k
wandb: Tracking run with wandb version 0.27.2
wandb: Run data is saved locally in /scratch/freddyp/wandb_agents/wandb/run-20260710_201931-9oqhpd7k
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run RESNET18_CIFAR10_dst_sparsity_0.95_pruning_ratio_0.3_delta_t_1
wandb: ⭐️ View project at https://wandb.ai/fredella-pang-university-of-calgary-in-alberta/DST%20Continual%20Learning
wandb: 🧹 View sweep at https://wandb.ai/fredella-pang-university-of-calgary-in-alberta/DST%20Continual%20Learning/sweeps/fwmccalv
wandb: 🚀 View run at https://wandb.ai/fredella-pang-university-of-calgary-in-alberta/DST%20Continual%20Learning/runs/9oqhpd7k
------------------------------
optimizer: adam
lr: 0.001
clip_grad_norm: 0.5
task: CIFAR10
model: RESNET18
benchmark: continual
warm_start_subset_ratio: 10
log_every: 1
seed: 8
batch_size: 256
disable_wandb: False
wandb_project: 
sparsifier: set
sparsity: 0.95
num_mask_updates: 100000
t_end_ratio: 0.8
pruning_ratio: 0.3
t_accel_ratio: 0.2
initial_sparsity: 0.0
------------------------------
Using device: cuda
[Sparsifier] set | sparsity=0.95 | total_steps=108000 | t_end=86400 

  0%|          | 0/100 [00:00<?, ?it/s]
Iter 8 | Epoch 62:  62%|██████▏   | 62/100 [22:11<13:21, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.75] 
Iter 8 | Epoch 62:  63%|██████▎   | 63/100 [22:11<12:59, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.75]
Iter 8 | Epoch 63:  63%|██████▎   | 63/100 [22:11<12:59, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.75]
Iter 8 | Epoch 63:  63%|██████▎   | 63/100 [22:32<12:59, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.746]
Iter 8 | Epoch 63:  64%|██████▍   | 64/100 [22:32<12:39, 21.09s/it, acc=0.999, lr=0.001, test_acc=0.746]
Iter 8 | Epoch 64:  64%|██████▍   | 64/100 [22:32<12:39, 21.09s/it, acc=0.999, lr=0.001, test_acc=0.746]
Iter 8 | Epoch 64:  64%|██████▍   | 64/100 [22:53<12:39, 21.09s/it, acc=0.999, lr=0.001, test_acc=0.75] 
Iter 8 | Epoch 64:  65%|██████▌   | 65/100 [22:53<12:18, 21.10s/it, acc=0.999, lr=0.001, test_acc=0.75]
Iter 8 | Epoch 65:  65%|██████▌   | 65/100 [22:53<12:18, 21.10s/it, acc=0.999, lr=0.001, test_acc=0.75]
Iter 8 | Epoch 65:  65%|██████▌   | 65/100 [23:14<12:18, 21.10s/it, acc=0.999, lr=0.001, test_acc=0.745]
Iter 8 | Epoch 65:  66%|██████▌   | 66/100 [23:14<11:57, 21.10s/it, acc=0.999, lr=0.001, test_acc=0.745]
Iter 8 | Epoch 66:  66%|██████▌   | 66/100 [23:14<11:57, 21.10s/it, acc=0.999, lr=0.001, test_acc=0.745]
Iter 8 | Epoch 66:  66%|██████▌   | 66/100 [23:35<11:57, 21.10s/it, acc=0.999, lr=0.001, test_acc=0.752]
Iter 8 | Epoch 66:  67%|██████▋   | 67/100 [23:35<11:35, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.752]
Iter 8 | Epoch 67:  67%|██████▋   | 67/100 [23:35<11:35, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.752]
Iter 8 | Epoch 67:  67%|██████▋   | 67/100 [23:56<11:35, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.751]
Iter 8 | Epoch 67:  68%|██████▊   | 68/100 [23:56<11:14, 21.07s/it, acc=0.999, lr=0.001, test_acc=0.751]
Iter 8 | Epoch 68:  68%|██████▊   | 68/100 [23:56<11:14, 21.07s/it, acc=0.999, lr=0.001, test_acc=0.751]
Iter 8 | Epoch 68:  68%|██████▊   | 68/100 [24:17<11:14, 21.07s/it, acc=0.999, lr=0.001, test_acc=0.749]
Iter 8 | Epoch 68:  69%|██████▉   | 69/100 [24:17<10:52, 21.06s/it, acc=0.999, lr=0.001, test_acc=0.749]
Iter 8 | Epoch 69:  69%|██████▉   | 69/100 [24:17<10:52, 21.06s/it, acc=0.999, lr=0.001, test_acc=0.749]
Iter 8 | Epoch 69:  69%|██████▉   | 69/100 [24:38<10:52, 21.06s/it, acc=0.999, lr=0.001, test_acc=0.753]
Iter 8 | Epoch 69:  70%|███████   | 70/100 [24:38<10:32, 21.07s/it, acc=0.999, lr=0.001, test_acc=0.753]
Iter 8 | Epoch 70:  70%|███████   | 70/100 [24:38<10:32, 21.07s/it, acc=0.999, lr=0.001, test_acc=0.753]
Iter 8 | Epoch 70:  70%|███████   | 70/100 [25:00<10:32, 21.07s/it, acc=0.999, lr=0.001, test_acc=0.75] 
Iter 8 | Epoch 70:  71%|███████   | 71/100 [25:00<10:11, 21.09s/it, acc=0.999, lr=0.001, test_acc=0.75]
Iter 8 | Epoch 71:  71%|███████   | 71/100 [25:00<10:11, 21.09s/it, acc=0.999, lr=0.001, test_acc=0.75]
Iter 8 | Epoch 71:  71%|███████   | 71/100 [25:21<10:11, 21.09s/it, acc=0.999, lr=0.001, test_acc=0.75]
Iter 8 | Epoch 71:  72%|███████▏  | 72/100 [25:21<09:50, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.75]
Iter 8 | Epoch 72:  72%|███████▏  | 72/100 [25:21<09:50, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.75]
Iter 8 | Epoch 72:  72%|███████▏  | 72/100 [25:42<09:50, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.752]
Iter 8 | Epoch 72:  73%|███████▎  | 73/100 [25:42<09:28, 21.07s/it, acc=0.999, lr=0.001, test_acc=0.752]
Iter 8 | Epoch 73:  73%|███████▎  | 73/100 [25:42<09:28, 21.07s/it, acc=0.999, lr=0.001, test_acc=0.752]
Iter 8 | Epoch 73:  73%|███████▎  | 73/100 [26:03<09:28, 21.07s/it, acc=0.999, lr=0.001, test_acc=0.754]
Iter 8 | Epoch 73:  74%|███████▍  | 74/100 [26:03<09:08, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.754]
Iter 8 | Epoch 74:  74%|███████▍  | 74/100 [26:03<09:08, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.754]
Iter 8 | Epoch 74:  74%|███████▍  | 74/100 [26:24<09:08, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.748]
Iter 8 | Epoch 74:  75%|███████▌  | 75/100 [26:24<08:46, 21.07s/it, acc=0.999, lr=0.001, test_acc=0.748]
Iter 8 | Epoch 75:  75%|███████▌  | 75/100 [26:24<08:46, 21.07s/it, acc=0.999, lr=0.001, test_acc=0.748]
Iter 8 | Epoch 75:  75%|███████▌  | 75/100 [26:45<08:46, 21.07s/it, acc=0.999, lr=0.001, test_acc=0.749]
Iter 8 | Epoch 75:  76%|███████▌  | 76/100 [26:45<08:25, 21.06s/it, acc=0.999, lr=0.001, test_acc=0.749]
Iter 8 | Epoch 76:  76%|███████▌  | 76/100 [26:45<08:25, 21.06s/it, acc=0.999, lr=0.001, test_acc=0.749]
Iter 8 | Epoch 76:  76%|███████▌  | 76/100 [27:06<08:25, 21.06s/it, acc=0.999, lr=0.001, test_acc=0.749]
Iter 8 | Epoch 76:  77%|███████▋  | 77/100 [27:06<08:04, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.749]
Iter 8 | Epoch 77:  77%|███████▋  | 77/100 [27:06<08:04, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.749]
Iter 8 | Epoch 77:  77%|███████▋  | 77/100 [27:27<08:04, 21.08s/it, acc=0.999, lr=0.001, test_acc=0.75] 
Iter 8 | Epoch 77:  78%|███████▊  | 78/100 [27:27<07:43, 21.06s/it, acc=0.999, lr=0.001, test_acc=0.75]
Iter 8 | Epoch 78:  78%|███████▊  | 78/100 [27:27<07:43, 21.06s/it, acc=0.999, lr=0.001, test_acc=0.75]
Iter 8 | Epoch 78:  78%|███████▊  | 78/100 [27:48<07:43, 21.06s/it, acc=0.999, lr=0.001, test_acc=0.75]
Iter 8 | Epoch 78:  79%|███████▉  | 79/100 [27:48<07:22, 21.06s/it, acc=0.999, lr=0.001, test_acc=0.75]
Iter 8 | Epoch 79:  79%|███████▉  | 79/100 [27:48<07:22, 21.06s/it, acc=0.999, lr=0.001, test_acc=0.75]
Iter 8 | Epoch 79:  79%|███████▉  | 79/100 [28:09<07:22, 21.06s/it, acc=1, lr=0.001, test_acc=0.748]   
Iter 8 | Epoch 79:  80%|████████  | 80/100 [28:09<07:01, 21.06s/it, acc=1, lr=0.001, test_acc=0.748]
Iter 8 | Epoch 80:  80%|████████  | 80/100 [28:09<07:01, 21.06s/it, acc=1, lr=0.001, test_acc=0.748]
Iter 8 | Epoch 80:  80%|████████  | 80/100 [28:30<07:01, 21.06s/it, acc=1, lr=0.001, test_acc=0.751]
Iter 8 | Epoch 80:  81%|████████  | 81/100 [28:30<06:39, 21.04s/it, acc=1, lr=0.001, test_acc=0.751]
Iter 8 | Epoch 81:  81%|████████  | 81/100 [28:30<06:39, 21.04s/it, acc=1, lr=0.001, test_acc=0.751]
Iter 8 | Epoch 81:  81%|████████  | 81/100 [28:51<06:39, 21.04s/it, acc=1, lr=0.001, test_acc=0.752]
Iter 8 | Epoch 81:  82%|████████▏ | 82/100 [28:51<06:18, 21.05s/it, acc=1, lr=0.001, test_acc=0.752]
Iter 8 | Epoch 82:  82%|████████▏ | 82/100 [28:51<06:18, 21.05s/it, acc=1, lr=0.001, test_acc=0.752]
Iter 8 | Epoch 82:  82%|████████▏ | 82/100 [29:12<06:18, 21.05s/it, acc=1, lr=0.001, test_acc=0.745]
Iter 8 | Epoch 82:  83%|████████▎ | 83/100 [29:12<05:57, 21.05s/it, acc=1, lr=0.001, test_acc=0.745]
Iter 8 | Epoch 83:  83%|████████▎ | 83/100 [29:12<05:57, 21.05s/it, acc=1, lr=0.001, test_acc=0.745]
Iter 8 | Epoch 83:  83%|████████▎ | 83/100 [29:33<05:57, 21.05s/it, acc=1, lr=0.001, test_acc=0.753]
Iter 8 | Epoch 83:  84%|████████▍ | 84/100 [29:33<05:36, 21.03s/it, acc=1, lr=0.001, test_acc=0.753]
Iter 8 | Epoch 84:  84%|████████▍ | 84/100 [29:33<05:36, 21.03s/it, acc=1, lr=0.001, test_acc=0.753]
Iter 8 | Epoch 84:  84%|████████▍ | 84/100 [29:54<05:36, 21.03s/it, acc=1, lr=0.001, test_acc=0.747]
Iter 8 | Epoch 84:  85%|████████▌ | 85/100 [29:54<05:15, 21.03s/it, acc=1, lr=0.001, test_acc=0.747]
Iter 8 | Epoch 85:  85%|████████▌ | 85/100 [29:54<05:15, 21.03s/it, acc=1, lr=0.001, test_acc=0.747]
Iter 8 | Epoch 85:  85%|████████▌ | 85/100 [30:15<05:15, 21.03s/it, acc=1, lr=0.001, test_acc=0.746]
Iter 8 | Epoch 85:  86%|████████▌ | 86/100 [30:15<04:54, 21.03s/it, acc=1, lr=0.001, test_acc=0.746]
Iter 8 | Epoch 86:  86%|████████▌ | 86/100 [30:15<04:54, 21.03s/it, acc=1, lr=0.001, test_acc=0.746]n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.
n_grow_per_tile == 0 for all tiles, skipping this grower.

Iter 8 | Epoch 86:  86%|████████▌ | 86/100 [30:36<04:54, 21.03s/it, acc=0.999, lr=0.001, test_acc=0.747]
Iter 8 | Epoch 86:  87%|████████▋ | 87/100 [30:36<04:33, 21.02s/it, acc=0.999, lr=0.001, test_acc=0.747]
